"","1","2","3","4","5","6","7","8"
"layed",0,0,0,0,1,0,0,0
"layed"",",0,0,0,0,1,0,0,0
"layers",0,0,0,0,1,0,0,0
"layers"",",0,0,0,0,1,0,0,0
"lcd",0,0,0,0,2,0,0,0
"lcd"",",0,0,0,0,2,0,0,0
"learners",0,0,0,0,1,1,0,0
"learners"",",0,0,0,0,1,1,0,0
"less",0,0,0,0,1,0,0,1
"less"",",0,0,0,0,1,0,0,1
"let's",0,0,0,0,1,0,0,0
"let's"",",0,0,0,0,1,0,0,0
"level",0,0,0,0,3,0,0,1
"level"",",0,0,0,0,3,0,0,1
"light",0,0,0,0,1,0,0,0
"light"",",0,0,0,0,1,0,0,0
"lighting",0,0,0,0,1,0,0,0
"lighting"",",0,0,0,0,1,0,0,0
"lightning",0,0,0,0,1,0,0,0
"lightning"",",0,0,0,0,1,0,0,0
"liking",0,0,0,0,1,0,0,0
"liking"",",0,0,0,0,1,0,0,0
"limited",0,0,0,0,1,0,0,1
"limited"",",0,0,0,0,1,0,0,1
"listen",0,0,0,0,1,0,0,1
"listen"",",0,0,0,0,1,0,0,1
"listens",0,0,0,0,1,1,0,0
"listens"",",0,0,0,0,1,1,0,0
"lite",0,0,0,0,2,0,0,0
"lite"",",0,0,0,0,2,0,0,0
"little",0,0,0,0,1,0,0,2
"little"",",0,0,0,0,1,0,0,2
"locate",0,0,0,0,1,0,0,0
"locate"",",0,0,0,0,1,0,0,0
"log",0,0,0,0,1,0,0,0
"log"",",0,0,0,0,1,0,0,0
"logged",0,0,0,0,1,0,0,0
"logged"",",0,0,0,0,1,0,0,0
"long",0,0,0,0,2,1,1,0
"long"",",0,0,0,0,2,1,1,0
"looked",0,0,0,0,1,0,0,0
"looked"",",0,0,0,0,1,0,0,0
"looking",0,0,0,0,1,0,0,0
"looking"",",0,0,0,0,1,0,0,0
"loop",0,0,0,0,1,0,0,0
"loop"",",0,0,0,0,1,0,0,0
"lot",0,0,0,0,3,2,0,0
"lot"",",0,0,0,0,3,2,0,0
"lots",0,0,0,0,1,0,0,1
"lots"",",0,0,0,0,1,0,0,1
"love",0,0,0,0,7,4,1,1
"love"",",0,0,0,0,7,4,1,1
"loved",0,0,0,0,1,1,0,0
"loved"",",0,0,0,0,1,1,0,0
"loves",0,0,0,0,1,1,0,0
"loves"",",0,0,0,0,1,1,0,0
"lowest",0,0,0,0,1,0,0,0
"lowest"",",0,0,0,0,1,0,0,0
"luck",0,0,0,0,1,0,0,0
"luck"",",0,0,0,0,1,0,0,0
"magical",0,0,0,0,1,0,0,0
"magical"",",0,0,0,0,1,0,0,0
"main",0,0,0,0,1,0,1,1
"main"",",0,0,0,0,1,0,1,1
"makes",0,0,0,0,2,0,0,1
"makes"",",0,0,0,0,2,0,0,1
"manual",0,0,0,0,1,0,0,0
"manual"",",0,0,0,0,1,0,0,0
"mastered",0,0,0,0,1,0,0,0
"mastered"",",0,0,0,0,1,0,0,0
"mates",0,0,0,0,1,0,0,0
"mates"",",0,0,0,0,1,0,0,0
"matter",0,0,0,0,1,0,0,0
"matter"",",0,0,0,0,1,0,0,0
"mc"",",0,0,0,0,2,0,0,0
"me"",",0,0,0,0,3,10,2,0
"menu",0,0,0,0,1,0,0,0
"menu"",",0,0,0,0,1,0,0,0
"might",0,0,0,0,2,0,0,0
"might"",",0,0,0,0,2,0,0,0
"mimic",0,0,0,0,2,0,0,0
"mimic"",",0,0,0,0,2,0,0,0
"mirroring",0,0,0,0,1,0,0,0
"mirroring"",",0,0,0,0,1,0,0,0
"miss",0,0,0,0,1,0,0,0
"miss"",",0,0,0,0,1,0,0,0
"missing",0,0,0,0,1,0,0,0
"missing"",",0,0,0,0,1,0,0,0
"mobile's",0,0,0,0,1,0,0,0
"mobile's"",",0,0,0,0,1,0,0,0
"modify",0,0,0,0,1,0,0,0
"modify"",",0,0,0,0,1,0,0,0
"mom",0,0,0,0,1,1,0,0
"mom"",",0,0,0,0,1,1,0,0
"money",0,0,0,0,2,0,0,0
"money"",",0,0,0,0,2,0,0,0
"month",0,0,0,0,1,0,0,0
"month"",",0,0,0,0,1,0,0,0
"mouse",0,0,0,0,1,0,0,0
"mouse"",",0,0,0,0,1,0,0,0
"movement",0,0,0,0,1,0,0,0
"movement"",",0,0,0,0,1,0,0,0
"movies",0,0,0,0,2,0,0,0
"movies"",",0,0,0,0,2,0,0,0
"must",0,0,0,0,1,1,1,0
"my"",",0,0,0,0,42,22,11,4
"myriads",0,0,0,0,1,0,0,0
"myriads"",",0,0,0,0,1,0,0,0
"myself",0,0,0,0,1,1,0,0
"myself"",",0,0,0,0,1,1,0,0
"name",0,0,0,0,3,0,3,0
"name"",",0,0,0,0,3,0,3,0
"naturally",0,0,0,0,1,0,0,1
"naturally"",",0,0,0,0,1,0,0,1
"nice",0,0,0,0,1,0,0,0
"nice"",",0,0,0,0,1,0,0,0
"none",0,0,0,0,1,0,0,0
"none"",",0,0,0,0,1,0,0,0
"nonverbal",0,0,0,0,1,2,0,1
"nonverbal"",",0,0,0,0,1,2,0,1
"not",0,0,0,0,10,7,5,2
"not"",",0,0,0,0,9,7,5,2
"noticed",0,0,0,0,1,0,0,0
"noticed"",",0,0,0,0,1,0,0,0
"noverbal",0,0,0,0,1,0,0,0
"noverbal"",",0,0,0,0,1,0,0,0
"novice",0,0,0,0,1,0,0,0
"novice"",",0,0,0,0,1,0,0,0
"obviously",0,0,0,0,1,0,0,0
"obviously"",",0,0,0,0,1,0,0,0
"off",0,0,0,0,1,2,0,0
"off"",",0,0,0,0,1,2,0,0
"old",0,0,0,0,1,2,1,1
"old"",",0,0,0,0,1,2,1,1
"once",0,0,0,0,6,1,0,0
"once"",",0,0,0,0,6,1,0,0
"opened",0,0,0,0,2,0,0,0
"opened"",",0,0,0,0,2,0,0,0
"opinion",0,0,0,0,1,0,0,0
"opinion"",",0,0,0,0,1,0,0,0
"option",0,0,0,0,3,0,8,0
"option"",",0,0,0,0,3,0,8,0
"oral",0,0,0,0,1,0,0,0
"oral"",",0,0,0,0,1,0,0,0
"order",0,0,0,0,1,1,1,0
"order"",",0,0,0,0,1,1,1,0
"ordering",0,0,0,0,1,0,0,0
"ordering"",",0,0,0,0,1,0,0,0
"originally",0,0,0,0,1,1,0,0
"originally"",",0,0,0,0,1,1,0,0
"package",0,0,0,0,1,0,0,0
"package"",",0,0,0,0,1,0,0,0
"pain",0,0,0,0,1,0,1,0
"pain"",",0,0,0,0,1,0,1,0
"paraeducator",0,0,0,0,1,0,0,0
"paraeducator"",",0,0,0,0,1,0,0,0
"parts",0,0,0,0,1,0,0,0
"parts"",",0,0,0,0,1,0,0,0
"password",0,0,0,0,3,0,0,0
"password"",",0,0,0,0,3,0,0,0
"past",0,0,0,0,1,1,0,0
"past"",",0,0,0,0,1,1,0,0
"paste",0,0,0,0,1,0,1,0
"paste"",",0,0,0,0,1,0,1,0
"pasting",0,0,0,0,1,0,0,0
"pasting"",",0,0,0,0,1,0,0,0
"pathologists",0,0,0,0,1,0,0,0
"pathologists"",",0,0,0,0,1,0,0,0
"patient",0,0,0,0,2,0,0,0
"patient"",",0,0,0,0,2,0,0,0
"patients",0,0,0,0,4,0,0,0
"patients"",",0,0,0,0,4,0,0,0
"percent",0,0,0,0,1,0,0,0
"percent"",",0,0,0,0,1,0,0,0
"perfect",0,0,0,0,3,1,0,0
"perfect"",",0,0,0,0,3,1,0,0
"perfectly",0,0,0,0,1,0,0,0
"perfectly"",",0,0,0,0,1,0,0,0
"photographed",0,0,0,0,1,0,0,0
"photographed"",",0,0,0,0,1,0,0,0
"pick",0,0,0,0,1,2,0,0
"pick"",",0,0,0,0,1,2,0,0
"picking",0,0,0,0,1,1,0,1
"picking"",",0,0,0,0,1,1,0,1
"picture",0,0,0,0,4,1,0,1
"picture"",",0,0,0,0,4,1,0,1
"pioneers",0,0,0,0,1,0,0,0
"pioneers"",",0,0,0,0,1,0,0,0
"places",0,0,0,0,1,0,0,0
"places"",",0,0,0,0,1,0,0,0
"plus",0,0,0,0,1,0,1,0
"plus"",",0,0,0,0,1,0,1,0
"plus.i",0,0,0,0,1,0,0,0
"plus.i"",",0,0,0,0,1,0,0,0
"pointing",0,0,0,0,1,0,0,0
"pointing"",",0,0,0,0,1,0,0,0
"pokey",0,0,0,0,1,0,0,0
"pokey"",",0,0,0,0,1,0,0,0
"possessions",0,0,0,0,1,0,0,0
"possessions"",",0,0,0,0,1,0,0,0
"pratt",0,0,0,0,1,0,0,0
"pratt"",",0,0,0,0,1,0,0,0
"press",0,0,0,0,1,0,0,0
"press"",",0,0,0,0,1,0,0,0
"pressed",0,0,0,0,1,0,0,0
"pressed"",",0,0,0,0,1,0,0,0
"pretty",0,0,0,0,3,0,0,0
"pretty"",",0,0,0,0,3,0,0,0
"price",0,0,0,0,1,0,0,1
"price"",",0,0,0,0,1,0,0,1
"priceless",0,0,0,0,1,0,0,0
"priceless"",",0,0,0,0,1,0,0,0
"problems",0,0,0,0,1,2,0,0
"problems"",",0,0,0,0,1,2,0,0
"process",0,0,0,0,1,0,0,0
"process"",",0,0,0,0,1,0,0,0
"product",0,0,0,0,1,0,0,0
"product"",",0,0,0,0,1,0,0,0
"programs",0,0,0,0,1,0,0,0
"programs"",",0,0,0,0,1,0,0,0
"projector",0,0,0,0,1,0,0,0
"projector"",",0,0,0,0,1,0,0,0
"prompts",0,0,0,0,1,0,0,0
"prompts"",",0,0,0,0,1,0,0,0
"pts",0,0,0,0,3,0,0,0
"pts"",",0,0,0,0,3,0,0,0
"pull",0,0,0,0,1,0,0,0
"pull"",",0,0,0,0,1,0,0,0
"pump",0,0,0,0,1,0,0,0
"pump"",",0,0,0,0,1,0,0,0
"put",0,0,0,0,2,0,0,0
"put"",",0,0,0,0,2,0,0,0
"quite",0,0,0,0,1,0,0,0
"quite"",",0,0,0,0,1,0,0,0
"rather",0,0,0,0,1,0,0,0
"rather"",",0,0,0,0,1,0,0,0
"re"",",0,0,0,0,1,0,0,0
"realize",0,0,0,0,1,0,0,0
"realize"",",0,0,0,0,1,0,0,0
"really",0,0,0,0,3,2,1,0
"really"",",0,0,0,0,3,2,1,0
"realm",0,0,0,0,2,0,0,0
"realm"",",0,0,0,0,2,0,0,0
"reason",0,0,0,0,1,3,0,0
"reason"",",0,0,0,0,1,3,0,0
"recommend",0,0,0,0,3,5,0,0
"recommend"",",0,0,0,0,3,5,0,0
"recreational",0,0,0,0,1,0,0,0
"recreational"",",0,0,0,0,1,0,0,0
"redirected",0,0,0,0,1,0,0,0
"redirected"",",0,0,0,0,1,0,0,0
"referred",0,0,0,0,1,0,0,0
"referred"",",0,0,0,0,1,0,0,0
"rehab",0,0,0,0,1,0,0,0
"rehab"",",0,0,0,0,1,0,0,0
"remedied",0,0,0,0,1,0,0,0
"remedied"",",0,0,0,0,1,0,0,0
"remember",0,0,0,0,1,0,0,0
"remember"",",0,0,0,0,1,0,0,0
"remotely",0,0,0,0,1,0,0,0
"remotely"",",0,0,0,0,1,0,0,0
"replicate",0,0,0,0,1,0,0,0
"replicate"",",0,0,0,0,1,0,0,0
"reports",0,0,0,0,1,0,0,0
"reports"",",0,0,0,0,1,0,0,0
"request",0,0,0,0,1,0,0,0
"request"",",0,0,0,0,1,0,0,0
"resolved",0,0,0,0,2,0,0,0
"resolved"",",0,0,0,0,2,0,0,0
"responding",0,0,0,0,1,0,0,0
"responding"",",0,0,0,0,1,0,0,0
"response",0,0,0,0,1,0,0,0
"response"",",0,0,0,0,1,0,0,0
"responsive",0,0,0,0,1,0,0,0
"responsive"",",0,0,0,0,1,0,0,0
"responsiveness",0,0,0,0,1,0,0,0
"responsiveness"",",0,0,0,0,1,0,0,0
"restaurant",0,0,0,0,2,0,0,0
"restaurant"",",0,0,0,0,2,0,0,0
"restaurants",0,0,0,0,1,0,0,0
"restaurants"",",0,0,0,0,1,0,0,0
"restrictions",0,0,0,0,1,0,0,0
"restrictions"",",0,0,0,0,1,0,0,0
"return",0,0,0,0,1,0,0,0
"return"",",0,0,0,0,1,0,0,0
"revolutionizing",0,0,0,0,1,0,0,0
"revolutionizing"",",0,0,0,0,1,0,0,0
"right",0,0,0,0,1,1,0,0
"right"",",0,0,0,0,1,1,0,0
"rock"",",0,0,0,0,1,0,0,0
"run",0,0,0,0,1,0,0,0
"run"",",0,0,0,0,1,0,0,0
"said",0,0,0,0,1,0,0,0
"said"",",0,0,0,0,1,0,0,0
"saw",0,0,0,0,1,0,0,0
"saw"",",0,0,0,0,1,0,0,0
"saying",0,0,0,0,1,1,0,0
"saying"",",0,0,0,0,1,1,0,0
"schedules",0,0,0,0,1,0,0,0
"schedules"",",0,0,0,0,1,0,0,0
"scoured",0,0,0,0,1,0,0,0
"scoured"",",0,0,0,0,1,0,0,0
"searches",0,0,0,0,1,0,0,0
"searches"",",0,0,0,0,1,0,0,0
"second",0,0,0,0,1,1,0,1
"second"",",0,0,0,0,1,1,0,1
"seems",0,0,0,0,4,0,0,0
"seems"",",0,0,0,0,4,0,0,0
"seizures",0,0,0,0,1,0,0,0
"seizures"",",0,0,0,0,1,0,0,0
"selected",0,0,0,0,1,0,0,0
"selected"",",0,0,0,0,1,0,0,0
"selects",0,0,0,0,1,0,0,0
"selects"",",0,0,0,0,1,0,0,0
"sense",0,0,0,0,1,0,0,0
"sense"",",0,0,0,0,1,0,0,0
"serve",0,0,0,0,1,0,0,0
"serve"",",0,0,0,0,1,0,0,0
"serving",0,0,0,0,1,0,0,0
"serving"",",0,0,0,0,1,0,0,0
"several",0,0,0,0,1,1,2,0
"several"",",0,0,0,0,1,1,2,0
"severe",0,0,0,0,2,0,0,0
"severe"",",0,0,0,0,2,0,0,0
"she",0,0,0,0,7,14,0,0
"she"",",0,0,0,0,7,14,0,0
"significant",0,0,0,0,2,0,0,0
"significant"",",0,0,0,0,2,0,0,0
"since",0,0,0,0,2,6,0,1
"since"",",0,0,0,0,2,6,0,1
"six",0,0,0,0,1,0,0,0
"six"",",0,0,0,0,1,0,0,0
"slightly",0,0,0,0,1,1,0,0
"slightly"",",0,0,0,0,1,1,0,0
"slow",0,0,0,0,1,1,0,0
"slow"",",0,0,0,0,1,1,0,0
"slp",0,0,0,0,1,0,0,0
"slp"",",0,0,0,0,1,0,0,0
"some",0,0,0,0,2,2,1,0
"some"",",0,0,0,0,2,2,1,0
"someone",0,0,0,0,1,0,1,0
"someone"",",0,0,0,0,1,0,1,0
"something",0,0,0,0,1,1,0,0
"something"",",0,0,0,0,1,1,0,0
"son",0,0,0,0,4,7,0,1
"son"",",0,0,0,0,4,7,0,1
"soon",0,0,0,0,1,0,0,0
"soon"",",0,0,0,0,1,0,0,0
"sound",0,0,0,0,3,0,0,1
"sound"",",0,0,0,0,3,0,0,1
"sounds",0,0,0,0,1,0,0,0
"sounds"",",0,0,0,0,1,0,0,0
"space",0,0,0,0,1,0,0,0
"space"",",0,0,0,0,1,0,0,0
"specialist",0,0,0,0,1,0,0,0
"specialist"",",0,0,0,0,1,0,0,0
"square",0,0,0,0,1,0,0,0
"square"",",0,0,0,0,1,0,0,0
"staff",0,0,0,0,1,0,1,0
"staff"",",0,0,0,0,3,0,1,0
"stage",0,0,0,0,1,0,0,0
"stage"",",0,0,0,0,1,0,0,0
"start",0,0,0,0,1,2,0,0
"start"",",0,0,0,0,1,2,0,0
"starts",0,0,0,0,1,0,0,0
"starts"",",0,0,0,0,1,0,0,0
"state",0,0,0,0,2,0,0,0
"state"",",0,0,0,0,2,0,0,0
"still",0,0,0,0,1,0,0,0
"still"",",0,0,0,0,1,0,0,0
"stolen",0,0,0,0,1,0,0,0
"stolen"",",0,0,0,0,1,0,0,0
"straight",0,0,0,0,1,0,0,0
"straight"",",0,0,0,0,1,0,0,0
"struggle",0,0,0,0,1,0,0,0
"struggle"",",0,0,0,0,1,0,0,0
"student",0,0,0,0,8,1,2,0
"student"",",0,0,0,0,8,1,2,0
"student's",0,0,0,0,1,0,0,0
"student's"",",0,0,0,0,1,0,0,0
"students",0,0,0,0,16,0,11,3
"students"",",0,0,0,0,16,0,11,3
"stuff",0,0,0,0,1,0,0,0
"stuff"",",0,0,0,0,1,0,0,0
"stumbled",0,0,0,0,1,0,0,0
"stumbled"",",0,0,0,0,1,0,0,0
"sub",0,0,0,0,2,0,0,0
"sub"",",0,0,0,0,2,0,0,0
"subjects",0,0,0,0,1,0,0,0
"subjects"",",0,0,0,0,1,0,0,0
"successfully",0,0,0,0,1,0,0,0
"successfully"",",0,0,0,0,1,0,0,0
"sure",0,0,0,0,1,0,0,0
"sure"",",0,0,0,0,1,0,0,0
"swiftly",0,0,0,0,2,0,0,0
"swiftly"",",0,0,0,0,2,0,0,0
"symbolix",0,0,0,0,1,0,0,0
"symbolix"",",0,0,0,0,1,0,0,0
"synced",0,0,0,0,1,0,0,0
"synced"",",0,0,0,0,1,0,0,0
"synchronized",0,0,0,0,1,0,0,0
"synchronized"",",0,0,0,0,1,0,0,0
"synth",0,0,0,0,1,0,0,0
"synth"",",0,0,0,0,1,0,0,0
"systems",0,0,0,0,1,0,0,0
"systems"",",0,0,0,0,1,0,0,0
"tap",0,0,0,0,1,0,0,0
"tap"",",0,0,0,0,1,0,0,0
"teach",0,0,0,0,1,0,0,0
"teach"",",0,0,0,0,1,0,0,0
"teacher",0,0,0,0,2,0,0,1
"teacher"",",0,0,0,0,2,0,0,1
"technical",0,0,0,0,1,0,0,0
"technical"",",0,0,0,0,1,0,0,0
"tell",0,0,0,0,2,0,0,0
"tell"",",0,0,0,0,2,0,0,0
"testing",0,0,0,0,1,0,0,0
"testing"",",0,0,0,0,1,0,0,0
"th"",",0,0,0,0,1,0,0,0
"thank",0,0,0,0,1,3,1,0
"thank"",",0,0,0,0,1,3,1,0
"thanks",0,0,0,0,1,0,0,0
"thanks"",",0,0,0,0,1,0,0,0
"that's",0,0,0,0,2,0,0,0
"that's"",",0,0,0,0,2,0,0,0
"then",0,0,0,0,1,1,2,2
"then"",",0,0,0,0,1,1,2,2
"therapist",0,0,0,0,3,1,0,0
"therapist"",",0,0,0,0,3,1,0,0
"there's",0,0,0,0,1,0,0,0
"there's"",",0,0,0,0,1,0,0,0
"they've",0,0,0,0,1,0,0,0
"they've"",",0,0,0,0,1,0,0,0
"things",0,0,0,0,2,2,0,0
"things"",",0,0,0,0,2,2,0,0
"though",0,0,0,0,1,2,0,0
"though"",",0,0,0,0,1,2,0,0
"thought",0,0,0,0,2,1,0,0
"thought"",",0,0,0,0,2,1,0,0
"thousands",0,0,0,0,1,0,0,0
"thousands"",",0,0,0,0,1,0,0,0
"three",0,0,0,0,1,1,0,0
"three"",",0,0,0,0,1,1,0,0
"thrilled",0,0,0,0,1,0,0,0
"thrilled"",",0,0,0,0,1,0,0,0
"throughout",0,0,0,0,1,0,1,0
"throughout"",",0,0,0,0,1,0,1,0
"throwing",0,0,0,0,1,0,0,0
"throwing"",",0,0,0,0,1,0,0,0
"times",0,0,0,0,1,0,1,0
"times"",",0,0,0,0,1,0,1,0
"tiny",0,0,0,0,1,0,0,0
"tiny"",",0,0,0,0,1,0,0,0
"today",0,0,0,0,1,0,0,0
"today"",",0,0,0,0,1,0,0,0
"took",0,0,0,0,1,1,1,0
"took"",",0,0,0,0,1,1,1,0
"tools",0,0,0,0,6,1,0,0
"tools"",",0,0,0,0,6,1,0,0
"totally",0,0,0,0,1,1,0,0
"totally"",",0,0,0,0,1,1,0,0
"trained",0,0,0,0,1,0,0,0
"trained"",",0,0,0,0,1,0,0,0
"training",0,0,0,0,2,0,1,0
"training"",",0,0,0,0,2,0,1,0
"tricky",0,0,0,0,1,0,0,0
"tricky"",",0,0,0,0,1,0,0,0
"tried",0,0,0,0,3,1,0,0
"tried"",",0,0,0,0,3,1,0,0
"true",0,0,0,0,1,0,0,0
"true"",",0,0,0,0,1,0,0,0
"try",0,0,0,0,2,1,1,1
"try"",",0,0,0,0,2,1,1,1
"tutorials",0,0,0,0,2,0,0,0
"tutorials"",",0,0,0,0,2,0,0,0
"typed",0,0,0,0,1,1,0,0
"typed"",",0,0,0,0,1,1,0,0
"unable",0,0,0,0,1,0,0,2
"unable"",",0,0,0,0,1,0,0,2
"units",0,0,0,0,1,0,0,0
"units"",",0,0,0,0,1,0,0,0
"unless",0,0,0,0,1,1,0,0
"unless"",",0,0,0,0,1,1,0,0
"update",0,0,0,0,2,1,0,3
"update"",",0,0,0,0,2,1,0,3
"updates",0,0,0,0,1,0,0,0
"updates"",",0,0,0,0,1,0,1,0
"usable",0,0,0,0,1,0,0,0
"usable"",",0,0,0,0,1,0,0,0
"useful",0,0,0,0,1,0,0,1
"useful"",",0,0,0,0,2,0,0,1
"username",0,0,0,0,1,0,0,0
"username"",",0,0,0,0,1,0,0,0
"uses",0,0,0,0,3,2,0,0
"uses"",",0,0,0,0,3,2,0,0
"very",0,0,0,0,8,3,1,3
"very"",",0,0,0,0,8,3,1,3
"visually",0,0,0,0,1,0,0,0
"visually"",",0,0,0,0,1,0,0,0
"vjs",0,0,0,0,1,0,0,0
"vjs"",",0,0,0,0,1,0,0,0
"voila",0,0,0,0,1,0,0,0
"voila"",",0,0,0,0,1,0,0,0
"vs"",",0,0,0,0,1,0,0,0
"wants",0,0,0,0,2,2,2,0
"wants"",",0,0,0,0,2,2,2,0
"watched",0,0,0,0,1,0,0,0
"watched"",",0,0,0,0,1,0,0,0
"ways",0,0,0,0,1,0,0,0
"ways"",",0,0,0,0,1,0,0,0
"websites",0,0,0,0,1,0,0,0
"websites"",",0,0,0,0,1,0,0,0
"weed",0,0,0,0,1,0,0,0
"weed"",",0,0,0,0,1,0,0,0
"weekend",0,0,0,0,1,0,0,0
"weekend"",",0,0,0,0,1,0,0,0
"well",0,0,0,0,5,3,0,0
"well"",",0,0,0,0,6,3,0,0
"went",0,0,0,0,1,0,0,0
"went"",",0,0,0,0,1,0,0,0
"white",0,0,0,0,1,1,0,0
"white"",",0,0,0,0,1,1,0,0
"who's",0,0,0,0,1,0,0,0
"who's"",",0,0,0,0,1,0,0,0
"whole"",",0,0,0,0,2,0,0,1
"why",0,0,0,0,1,0,0,0
"why"",",0,0,0,0,1,0,0,0
"wink",0,0,0,0,1,0,0,0
"wink"",",0,0,0,0,1,0,0,0
"wonderful",0,0,0,0,4,0,0,0
"wonderful"",",0,0,0,0,4,0,0,0
"work",0,0,0,0,3,2,1,1
"work"",",0,0,0,0,3,2,1,1
"workarounds",0,0,0,0,1,0,0,0
"workarounds"",",0,0,0,0,1,0,0,0
"worked",0,0,0,0,2,0,1,0
"worked"",",0,0,0,0,2,0,1,0
"worth",0,0,0,0,1,1,0,0
"worth"",",0,0,0,0,1,1,0,0
"would",0,0,0,0,2,4,0,1
"would"",",0,0,0,0,2,4,0,1
"year",0,0,0,0,3,0,1,0
"year"",",0,0,0,0,3,0,1,0
"years",0,0,0,0,7,5,1,0
"years"",",0,0,0,0,7,5,1,0
"yogurt",0,0,0,0,1,0,0,0
"yogurt"",",0,0,0,0,1,0,0,0
"you're",0,0,0,0,1,0,0,0
"you're"",",0,0,0,0,1,0,0,0
"""14",0,0,0,0,0,1,0,0
"""6x8",0,0,0,0,0,1,0,0
"""7,000",0,0,0,0,0,1,0,0
"""across",0,0,0,0,0,1,0,2
"""activity",0,0,0,0,0,1,0,0
"""address",0,0,0,0,0,1,0,0
"""adults",0,0,0,0,0,1,1,0
"""alphas",0,0,0,0,0,1,0,0
"""amount",0,0,0,0,0,1,1,0
"""amplified",0,0,0,0,0,1,0,0
"""appears",0,0,0,0,0,1,0,0
"""assist",0,0,0,0,0,1,0,0
"""authentic",0,0,0,0,0,1,0,0
"""autistic",0,0,0,0,0,7,1,0
"""avail",0,0,0,0,0,1,0,0
"""avenues",0,0,0,0,0,1,0,0
"""awesome",0,0,0,0,0,2,0,0
"""becuase",0,0,0,0,0,1,0,0
"""began",0,0,0,0,0,1,0,0
"""behavior",0,0,0,0,0,3,0,0
"""beverage",0,0,0,0,0,1,0,0
"""birthday",0,0,0,0,0,1,0,0
"""blind",0,0,0,0,0,1,0,0
"""brothers",0,0,0,0,0,1,0,0
"""cant",0,0,0,0,0,1,0,0
"""cases",0,0,0,0,0,1,0,0
"""certainly",0,0,0,0,0,1,0,0
"""changer",0,0,0,0,0,1,0,0
"""characteristics",0,0,0,0,0,1,0,0
"""circumstances",0,0,0,0,0,1,0,0
"""closes",0,0,0,0,0,1,0,0
"""cognitively",0,0,0,0,0,1,0,0
"""college",0,0,0,0,0,1,1,0
"""comes",0,0,0,0,0,2,0,0
"""compared",0,0,0,0,0,1,0,0
"""complex",0,0,0,0,0,1,1,0
"""constructing",0,0,0,0,0,1,0,0
"""converted",0,0,0,0,0,1,0,0
"""courage",0,0,0,0,0,1,0,0
"""cover",0,0,0,0,0,1,0,0
"""crazy",0,0,0,0,0,1,0,0
"""criticism",0,0,0,0,0,1,0,0
"""crucial",0,0,0,0,0,1,0,0
"""currently",0,0,0,0,0,1,0,0
"""dark",0,0,0,0,0,1,0,0
"""deaf",0,0,0,0,0,1,0,0
"""decided",0,0,0,0,0,1,0,0
"""degree",0,0,0,0,0,2,0,0
"""delay",0,0,0,0,0,1,0,0
"""delight",0,0,0,0,0,1,0,0
"""developer",0,0,0,0,0,1,0,0
"""device’s",0,0,0,0,0,1,0,1
"""dialect",0,0,0,0,0,1,0,0
"""dimmer",0,0,0,0,0,1,0,0
"""disability",0,0,0,0,0,1,0,0
"""disabled",0,0,0,0,0,3,0,0
"""discord",0,0,0,0,0,1,0,0
"""dismay",0,0,0,0,0,1,0,0
"""doesn’t",0,0,0,0,0,1,0,0
"""done",0,0,0,0,0,2,0,0
"""don’t",0,0,0,0,0,1,0,0
"""double",0,0,0,0,0,1,0,0
"""drill",0,0,0,0,0,1,0,0
"""drives",0,0,0,0,0,1,0,0
"""early",0,0,0,0,0,1,0,0
"""essentially",0,0,0,0,0,1,0,0
"""eventually",0,0,0,0,0,1,0,0
"""exacerbates",0,0,0,0,0,1,0,0
"""exact",0,0,0,0,0,1,0,0
"""exists",0,0,0,0,0,1,0,0
"""expansive",0,0,0,0,0,1,0,0
"""extremely",0,0,0,0,0,1,0,0
"""fairly",0,0,0,0,0,1,0,0
"""feel",0,0,0,0,0,1,0,0
"""figured",0,0,0,0,0,1,0,0
"""folders",0,0,0,0,0,1,0,0
"""food",0,0,0,0,0,2,0,2
"""forced",0,0,0,0,0,1,1,0
"""freedom",0,0,0,0,0,2,0,0
"""freely",0,0,0,0,0,1,0,0
"""frequently",0,0,0,0,0,2,0,0
"""frustrated",0,0,0,0,0,1,0,0
"""frustration",0,0,0,0,0,1,0,1
"""girlfriend",0,0,0,0,0,1,0,0
"""giver",0,0,0,0,0,1,0,0
"""glad",0,0,0,0,0,1,0,0
"""goes",0,0,0,0,0,1,0,0
"""granddaughter",0,0,0,0,0,1,0,0
"""ground",0,0,0,0,0,1,0,0
"""grown",0,0,0,0,0,1,0,0
"""handle",0,0,0,0,0,1,0,0
"""hang",0,0,0,0,0,1,0,0
"""happen",0,0,0,0,0,1,0,0
"""heading",0,0,0,0,0,1,0,0
"""heavy",0,0,0,0,0,1,0,0
"""helpful",0,0,0,0,0,2,1,0
"""helps",0,0,0,0,0,1,0,1
"""highest",0,0,0,0,0,1,0,0
"""hurts",0,0,0,0,0,1,0,0
"""increased",0,0,0,0,0,2,0,0
"""independence",0,0,0,0,0,1,0,0
"""insurance",0,0,0,0,0,1,0,0
"""intermediate",0,0,0,0,0,1,0,0
"""interpreter",0,0,0,0,0,1,0,0
"""item",0,0,0,0,0,1,0,0
"""it’s",0,0,0,0,0,4,0,2
"""i’m",0,0,0,0,0,1,0,0
"""i’ve",0,0,0,0,0,3,0,0
"""kindergarten",0,0,0,0,0,1,0,0
"""kleinfelter",0,0,0,0,0,1,0,0
